sku	asin	price	quantity	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	Minimum order quantity	Sell remainder
211361	B09VGDD5ZY	10.99	31																					
211367	B0BNPKP5PQ	21.99	21																					
211374	B097H65W5B	17.99	49																					
211380	B0B5G61SLP	74.99	24																					
211381	B0B5G67TCN	74.99	19																					
211469	B0B5YPJHWD	279.99	12																					
211522	B09VCFHZBB	16.99	21																					
211523	B09VCDVR9R	16.99	20																					
211524	B09VCBTZHQ	16.99	19																					
211526	B09VCBZNXJ	16.99	8																					
211640	B09YHRCSHZ	14.99	1																					
211641	B09YHM2CCW	14.99	1																					
211642	B09YHLQ21C	14.99	9																					
211648	B09YHJP1TP	14.99	1																					
211650	B09YHN8T3Z	14.99	1																					
211652	B09YHJTT38	14.99	2																					
211653	B09YHR3ZK5	14.99	4																					
211654	B09YHRN1GB	14.99	6																					
211668	B0C4G322T5	14.99	1																					
211708	B0B7NP9Y8G	47.99	25																					
211709	B0B7NTLL6K	47.99	15																					
211719	B0B7NNG9QT	47.99	22																					
211734	B09QFVL4PV	17.99	6																					
211737	B09QFHSMTZ	17.99	10																					
211743	B09Q92VBR8	19.99	7																					
211807	B0B6G7GKYJ	19.99	26																					
211808	B0B6G8V36H	19.99	21																					
211809	B0B6G813BH	19.99	18																					
211810	B0B6GF77JN	19.99	10																					
211811	B0B221HTQX	14.99	29																					
211813	B0B21ZBDGN	14.99	46																					
211814	B0B21ZKGKC	14.99	48																					
211815	B0B21YR54P	14.99	25																					
211825	B0B6G9F8Z8	27.99	10																					
211830	B0B4ZPXP92	69.99	34																					
211833	B0B6GDNJWZ	16.99	17																					
211834	B0B6GB2LY8	16.99	79																					
211836	B0B6G8V2F1	16.99	37																					
211837	B0B6G79HMJ	44.99	16																					
211840	B0B6G927S2	16.99	30																					
211841	B0B6G82WTQ	16.99	49																					
211842	B0B6GCR2SQ	16.99	89																					
211848	B0B6G9B5DN	23.99	28																					
211849	B0B6GBGTQ3	23.99	17																					
211850	B0B4YQJL56	16.99	93																					
211851	B0B4YNH62R	16.99	100																					
211852	B0B4YVXGMS	16.99	100																					
211853	B0B4YKVV19	16.99	89																					
211854	B0B4YRVVGF	16.99	100																					
211855	B0B4YB1R6J	16.99	52																					
211856	B0B4YN6NHS	16.99	70																					
211858	B0B4YDJ8S2	16.99	100																					
211860	B0B4YGWTBW	8.99	49																					
211861	B0B4YQMVH5	8.99	17																					
211862	B0B4Z66HRD	39.99	100																					
211877	B0B6GCD39W	16.99	16																					
211892	B0B4Z1ZGBL	16.99	15																					
211895	B0B4Y8KXJN	7.99	7																					
211905	B0B4Z493HH	16.99	100																					
211907	B0B4Y74N1K	16.99	48																					
211908	B0B4YL7GDV	16.99	44																					
211920	B0B4Y178MG	16.99	59																					
211922	B0B4YQTMB1	16.99	32																					
211926	B0B4YNGFH2	16.99	21																					
211928	B0B4YHRDWC	16.99	13																					
211930	B0B4YCQ9KF	16.99	15																					
211931	B0B4Y9YB5Y	16.99	43																					
211932	B0B4YF1X51	16.99	25																					
211935	B0B6G8CGWL	12.99	32																					
211943	B0B6GDGNHF	17.99	50																					
211945	B0B6GDQHGP	17.99	14																					
211946	B0B6GGSX2C	17.99	10																					
211948	B0B4YGQF91	16.99	20																					
211951	B0B4YL33F9	16.99	31																					
211953	B0B4YYZZR5	16.99	29																					
211963	B0B6G7WGZ4	16.99	100																					
211964	B0B6GC25G1	16.99	100																					
211965	B0B6GD464H	16.99	100																					
211966	B0B6GD6QF8	16.99	100																					
211971	B09YT4LML9	16.99	100																					
211972	B09YSZ6BB7	16.99	100																					
211975	B09YSVQ7T8	37.99	100																					
211983	B0B4YKMLVG	16.99	100																					
211984	B0B4YYSFZL	16.99	100																					
211986	B0B4YVT734	16.99	100																					
211987	B0B4YL9THM	16.99	100																					
211988	B0B4Y4NG2T	8.99	100																					
211989	B0B4YQVTQ4	8.99	37																					
211990	B0B4ZS1HHN	24.99	8																					
211997	B09Q946G51	29.99	21																					
212006	B09HN633NH	24.99	27																					
212016	B0B21XC3SW	17.99	14																					
212034	B0B6GCDM7H	17.99	21																					
212035	B0B4YTVDZL	17.99	21																					
212036	B0B4ZJTNLX	17.99	19																					
212038	B0B4Z5C6JX	17.99	20																					
212052	B095HVJQB5	29.99	20																					
212073	B0B6G8QGPH	16.99	23																					
212093	B0B6Q85JWM	49.99	100																					
212157	B0B6YL93K2	99.99	28																					
212159	B0B6YFFGWQ	89.99	44																					
212160	B0B6Y63YGL	159.99	71																					
212161	B0B6YD2KCL	89.99	13																					
212190	B09TTBDSFK	34.99	11																					
212232	B0B6PN66HK	59.99	7																					
212274	B0B71XNYQK	19.99	11																					
212278	B0B71WQHXF	24.99	64																					
212280	B0B71Y496R	9.99	31																					
212290	B0BMNZ8KPJ	12.99	26																					
212291	B0BMNZG5RY	12.99	26																					
212292	B0BMPLCZMN	12.99	33																					
212293	B0BMP85FRV	12.99	34																					
212294	B0BMPJ196V	12.99	23																					
212296	B0B8X3QH82	49.99	7																					
212297	B0B8X2N9NC	49.99	8																					
212298	B0B8X39QS8	49.99	6																					
212299	B0B8X42GYD	67.99	41																					
212300	B0B8X85RW8	67.99	19																					
212302	B0B8X41B9Q	59.99	7																					
212353	B0CHJWFZ93	19.99	13																					
212355	B0B8F6JNKZ	239.99	10																					
212367	B0B7MV4C1H	59.99	27																					
212369	B0B7MT4R29	59.99	18																					
212462	B0B7QY73KJ	89.99	11																					
212472	B0B7X1R6KY	59.99	15																					
212473	B0B7X2WQH3	59.99	6																					
212480	B0B8X5G6KW	34.99	8																					
212482	B0B8X389XG	34.99	22																					
212483	B0B8X399GB	34.99	28																					
212485	B0B8X39S2G	29.99	19																					
212489	B0B8X3ZXWJ	32.99	17																					
212491	B0B8X3XQTK	32.99	18																					
212500	B0B8X3LRF1	34.99	7																					
212503	B0B8X39KBZ	32.99	11																					
212513	B0BDDFH6WR	34.99	10																					
212514	B0BDD5YKPC	34.99	13																					
212520	B0BDCKNTJ4	34.99	21																					
212523	B0B99BNMXP	31.99	9																					
212531	B0BDD2XWG2	38.99	19																					
212535	B0BDCVWVQP	38.99	18																					
212546	B0BDDGC229	89.99	10																					
212610	B0BB3FYLRJ	9.99	7																					
212629	B0B835511F	6.99	15																					
212694	B0BBYHBZMZ	14.99	100																					
212695	B0BBZ3HTFP	14.99	100																					
212696	B0BBYWNGWC	14.99	100																					
212697	B0BBYP61PN	14.99	100																					
212698	B0BBZ81PZX	14.99	41																					
212699	B0BBZ44RH5	14.99	53																					
212700	B0BBYZP61L	14.99	49																					
212703	B0BBZ5F19R	16.99	12																					
212710	B0BBYQZ54T	44.99	86																					
212714	B0BBZ8MGDZ	69.99	27																					
212719	B0BBYRDFVD	99.99	16																					
212722	B0BBYX1H6C	16.99	21																					
212724	B0BBZ3PV52	16.99	94																					
212735	B0BBZF7W6N	16.99	10																					
212750	B0BBZ4SVPF	16.99	44																					
212752	B0BBYLHG6G	16.99	59																					
212753	B0BBYYRGT3	16.99	100																					
212755	B0BBYZPGR9	16.99	100																					
212767	B09LRB3881	16.99	88																					
212768	B09LR9TG6F	16.99	17																					
212786	B0BRQPBLJM	39.99	26																					
212787	B0B12RLQ1Q	39.99	100																					
212788	B0BRQN9L86	7.99	40																					
212790	B0BRQN1W5T	7.99	100																					
212793	B0BRQN8JW9	8.99	100																					
212794	B0BRQNCLCL	8.99	100																					
212795	B0BRQLB9V7	8.99	99																					
212796	B0BRQML2TR	8.99	86																					
212911	B0BLL5KMZQ	23.99	8																					
212912	B0BLL6Z2ZW	23.99	6																					
212913	B0BLL4Z745	23.99	13																					
212916	B0BLL4V8RV	23.99	6																					
212921	B0BR1ZD7RD	16.99	55																					
213007	B0BLL31HZ3	23.99	1																					
213031	B0B81GNJBF	89.99	22																					
213041	B0B97D12JY	59.99	46																					
213121	B07HPMS2FD	9.99	60																					
213313	B0BBM98VYM	59.99	12																					
213316	B0BDXRCTTK	59.99	38																					
213321	B0BKTW7M9Y	26.99	74																					
213354	B0BCGGBKBD	59.99	6																					
213359	B0BCF9NKKT	59.99	10																					
213361	B0BCCZSVW3	89.99	24																					
213371	0025028278	6.99	100																					
213378	0003548171	3.99	100																					
213383	1734578971	3.99	100																					
213384	1834578981	3.99	100																					
213385	1934578991	3.99	100																					
213389	1434578941	3.99	100																					
213390	1534578951	3.99	100																					
213391	1134578113	3.99	100																					
213502	B0B9688FWK	89.99	22																					
213634	B0BKTFZL3L	21.99	19																					
213637	B0BKTH526C	12.99	13																					
213638	B0BKTDHFHQ	11.99	9																					
213639	B0BKTF4Z43	39.99	30																					
213641	B0BKTL5158	9.99	9																					
213644	B0BKTFN3G8	11.99	14																					
213645	B0BKTGCQBR	11.99	17																					
213646	B0BKTBLNRJ	11.99	16																					
213648	B0BKTP7FW5	11.99	6																					
213653	B0BL86T7HV	19.99	10																					
213659	B0BLZ6FJS7	19.99	6																					
213661	B0BKTG5FN4	10.99	46																					
213670	B0BKTD2PL7	10.99	38																					
213673	B0BKTG4ZPS	11.99	18																					
213683	B0BKTG779S	11.99	19																					
213684	B0BKTCT1R5	11.99	40																					
213690	B0BKTJN5PM	21.99	15																					
213711	B0BLZ4VX7H	11.99	11																					
213717	B0BKTFWLMY	11.99	8																					
213718	B0BKTFCL7Z	11.99	8																					
213767	B087QRSKLS	14.99	15																					
213778	B0BKTV4XNK	37.99	30																					
213779	B0BKTX315G	37.99	32																					
213780	B0BKTS3947	31.99	21																					
213784	B0BFBZV4M6	33.99	6																					
213787	B0BGX9QXNV	37.99	8																					
213789	B0BGWV2XW6	34.99	29																					
213792	B0BGWY75HX	31.99	16																					
213793	B0BGWV6K7V	31.99	9																					
213794	B0BGX913Z4	34.99	11																					
213795	B0BGXGN3CB	34.99	7																					
213800	B0BGX4PBG4	33.99	18																					
213802	B0BKTWJYQ6	37.99	18																					
213805	B0BGWXNY5Z	37.99	28																					
213807	B0BGX4SG5X	37.99	16																					
213812	B0BGWV1KZ6	37.99	23																					
213813	B0BGX6FDS6	37.99	36																					
213814	B0BGXCQN95	37.99	30																					
213816	B0BFC1DQLY	33.99	14																					
213837	B0BGWVKKKZ	37.99	10																					
213852	B0BFC1GN4Y	33.99	14																					
213862	B0BLFHGKR8	45.99	7																					
214060	B0B4K84MHH	19.99	23																					
214061	B0B4K56M2G	19.99	19																					
214062	B0B4K7SB6L	19.99	24																					
214063	B0B4K6XHM6	19.99	2																					
214064	B0BNLWQF3Z	19.99	25																					
214066	B0BNLWF4J3	19.99	27																					
214067	B0BNLYR5P9	19.99	16																					
214069	B0BNLX2FR9	19.99	9																					
214072	B0BRQNZH4W	19.99	18																					
214073	B0BRQMDXP3	19.99	21																					
214074	B0BRQMZXMB	19.99	6																					
214078	B0BG6JDPSN	19.99	9																					
214079	B0BG6GL3C6	19.99	10																					
214083	B0BRQNNS4T	19.99	9																					
214085	B0BRQMGXTV	19.99	10																					
214091	B0BG6GNHGD	14.99	37																					
214092	B0BG6H74SM	14.99	57																					
214093	B0BG6J1L14	14.99	55																					
214094	B0BG6FL57Q	14.99	32																					
214095	B0BG6JKL6D	14.99	36																					
214096	B0BG6JS914	14.99	40																					
214097	B0BG6J4GMG	14.99	33																					
214098	B0BG6H1WTB	14.99	33																					
214106	B0BG6FKVS9	14.99	61																					
214114	B0BG3P5KWS	69.99	100																					
214116	B0BG3PTJV3	37.99	100																					
214117	B0BG3F5K83	16.99	93																					
